6608
afeto;1001010100011011
despeito;1001010100011100
existência;1001010100011101
apetecida;1001010100011110
recanto;1001010100011111
Trago-te;1001010100100000
flores;1001010100100001
restos;1001010100100010
arrancados;1001010100100011
Da;1001010100100100
unidos;1001010100100101
separados;1001010100100110
feridos;1001010100100111
Pensamentos;1001010100101000
formulados;1001010100101001
idos;1001010100101010
vividos;1001010100101011
ofícios;1001010100101100
instituições;1001010100101101
sociais;1001010100101110
cito;1001010100101111
ligarem;1001010100110000
embriaguez;1001010100110001
buracos;1001010100110010
respirar;1001010100110011
cadeado;1001010100110100
perdiam;1001010100110101
tentação;1001010100110110
furtar;1001010100110111
vinténs;1001010100111000
tiravam;1001010100111001
sede;1001010100111010
pecados;1001010100111011
sobriedade;1001010100111100
honestidade;1001010100111101
grotesca;1001010100111110
social;1001010100111111
alcança;1001010101000000
grotesco;1001010101000001
cruel;1001010101000010
funileiros;1001010101000011
penduradas;1001010101000100
lojas;1001010101000101
cuidemos;1001010101000110
aplicado;1001010101000111
fujões;1001010101001000
Imaginai;1001010101001001
coleira;1001010101001010
haste;1001010101001011
chave;1001010101001100
Pesava;1001010101001101
Escravo;1001010101001110
fugia;1001010101001111
reincidente;1001010101010000
pegado;1001010101010001
século;1001010101010010
Sucedia;1001010101010011
ocasionalmente;1001010101010100
apanharem;1001010101010101
repreendida;;1001010101010110
servia;1001010101010111
mau;;1001010101011000
moderava;1001010101011001
dói;1001010101011010
repetia-se;1001010101011011
Casos;1001010101011100
contrabando;1001010101011101
comprado;1001010101011110
Valongo;1001010101011111
deitava;1001010101100000
seguiam;1001010101100001
ladinos;1001010101100010
pediam;1001010101100011
marcasse;1001010101100100
ganhá-lo;1001010101100101
quitandando;1001010101100110
Punha;1001010101100111
promessa:;1001010101101000
“gratificar-se-á;1001010101101001
generosamente�?;1001010101101010
“receberá;1001010101101011
gratificação�?;1001010101101100
vinheta;1001010101101101
descalço;1001010101101110
vara;1001010101101111
ponta;1001010101110000
trouxa;1001010101110001
Protestava-se;1001010101110010
rigor;1001010101110011
acoitasse;1001010101110100
fugidios;1001010101110101
mantêm;1001010101110110
nobreza;1001010101110111
implícita;1001010101111000
ações;1001010101111001
reivindicadoras;1001010101111010
estudo;;1001010101111011
achega;1001010101111100
inaptidão;1001010101111101
desordem;1001010101111110
liga;1001010101111111
adquiriu;1001010110000000
grave;1001010110000001
agüentava;1001010110000010
carecia;1001010110000011
estabilidade;;1001010110000100
chamava;1001010110000101
caiporismo;1001010110000110
Começou;1001010110000111
tipografia;1001010110001000
compor;1001010110001001
ganhasse;1001010110001010
bastante;;1001010110001011
comércio;1001010110001100
obrigação;1001010110001101
atender;1001010110001110
feria-o;1001010110001111
orgulho;1001010110010000
Fiel;1001010110010001
cartório;1001010110010010
contínuo;1001010110010011
repartição;1001010110010100
anexa;1001010110010101
Ministério;1001010110010110
Império;1001010110010111
carteiro;1001010110011000
empregos;1001010110011001
deixados;1001010110011010
obtidos;1001010110011011
tentativas;1001010110011100
adotar;1001010110011101
tomara;1001010110011110
lições;1001010110011111
custou;1001010110100000
querendo;1001010110100001
aprendeu;1001010110100010
obras;1001010110100011
complicadas;1001010110100100
garras;1001010110100101
sofás;1001010110100110
relevos;1001010110100111
trabalhar;1001010110101000
casasse;1001010110101001
demorou;1001010110101010
órfã;1001010110101011
namorasse;1001010110101100
namorados;1001010110101101
empenho;1001010110101110
Passavam;1001010110101111
olhavam;1001010110110000
recolher;1001010110110001
notava;1001010110110010
pescar;1001010110110011
caniço;1001010110110100
longe;;1001010110110101
parasse;1001010110110110
roda;1001010110110111
isca;1001010110111000
mirá-la;1001010110111001
cheirá-la;1001010110111010
deixá-la;1001010110111011
traz;1001010110111100
sobrescritos;1001010110111101
deu-se;1001010110111110
baile;;1001010110111111
inicial;1001010111000000
composto;1001010111000001
brochado;1001010111000010
Amigas;1001010111000011
tentaram;1001010111000100
arredá-la;1001010111000101
negavam;1001010111000110
gentileza;1001010111000111
virtudes;;1001010111001000
demasia;1001010111001001
replicava;1001010111001010
noiva;;1001010111001011
abrigar;1001010111001100
falou-lhes;1001010111001101
agravar;1001010111001110
tiverem;1001010111001111
morrem;1001010111010000
Nossa;1001010111010001
Senhora;1001010111010010
dará;1001010111010011
ter-lhes;1001010111010100
trocados;1001010111010101
Cândido;;1001010111010110
digeria-se;1001010111010111
empreitadas;1001010111011000
abriam;1001010111011001
específico;1001010111011010
deixava-se;1001010111011011
eternidade;1001010111011100
criança;;1001010111011101
varão;1001010111011110
fêmea;1001010111011111
abençoado;1001010111100000
suspirada;1001010111100001
desorientada;1001010111100010
riram;1001010111100011
sustos;1001010111100100
ajudar;1001010111100101
titia;1001010111100110
insistia;1001010111100111
futura;1001010111101000
espreitar;1001010111101001
aurora;1001010111101010
trabalhava;1001010111101011
costuras;1001010111101100
retalhos;1001010111101101
enxoval;1001010111101110
media-lhe;1001010111101111
fraldas;1001010111110000
cosia-lhe;1001010111110001
camisas;1001010111110010
porção;1001010111110011
nascem;1001010111110100
Nascem;1001010111110101
acham;1001010111110110
pouco..;1001010111110111
infeliz;1001010111111000
gasta;1001010111111001
tempo?;1001010111111010
manso;1001010111111011
jejuou;1001010111111100
deixamos;1001010111111101
bacalhau..;1001010111111110
somos;1001010111111111
Seremos;1001011000000000
faço?;1001011000000001
Veja;1001011000000010
marceneiro;1001011000000011
tipógrafo;1001011000000100
certo..;1001011000000101
fique;1001011000000110
zangado;;1001011000000111
vadio;1001011000001000
escolheu;1001011000001001
passa;1001011000001010
compensa;1001011000001011
sobra;1001011000001100
abandona;1001011000001101
brinca;;1001011000001110
resiste;1001011000001111
entregam-se;1001011000010000
previa;1001011000010001
patuscada;1001011000010010
batizado;1001011000010011
piores;1001011000010100
Pegar;1001011000010101
trouxe-lhe;1001011000010110
encanto;1001011000010111
exigia;1001011000011000
coragem;1001011000011001
metia-os;1001011000011010
pesquisas;1001011000011011
Fixados;1001011000011100
gastava;1001011000011101
achá-lo;1001011000011110
segurá-lo;1001011000011111
amarrá-lo;1001011000100000
agilidade;1001011000100001
conversando;1001011000100010
remotas;1001011000100011
gratificação;;1001011000100100
interrompia;1001011000100101
vicioso;1001011000100110
apanhava;1001011000100111
espreitava;1001011000101000
azado;1001011000101001
unhas;1001011000101010
trabalhavam;1001011000101011
vencia;1001011000101100
arranhão;1001011000101101
lucros;1001011000101110
escassear;1001011000101111
hábeis;1001011000110000
crescesse;1001011000110001
desempregado;1001011000110010
copiou;1001011000110011
caçada;1001011000110100
competidor;1001011000110101
começaram;1001011000110110
pagamentos;1001011000110111
Comia-se;1001011000111000
fiado;1001011000111001
comia-se;1001011000111010
senhorio;1001011000111011
mandava;1001011000111100
remendar;1001011000111101
via-se-lhe;1001011000111110
Jantava;1001011000111111
cata;1001011001000000
sucedia;1001011001000001
enganar-se;1001011001000010
fiel;1001011001000011
cegueira;1001011001000100
capturou;1001011001000101
livre;;1001011001000110
desfez-se;1001011001000111
murros;1001011001001000
faltava!;1001011001001001
equívoco;1001011001001010
Deixe-se;1001011001001011
Candinho;;1001011001001100
procure;1001011001001101
trocar;1001011001001110
ofício;;1001011001001111
pele;1001011001010000
aprendesse;1001011001010001
feto;1001011001010010
crescia;1001011001010011
fazer-se;1001011001010100
pesado;1001011001010101
oitavo;1001011001010110
angústias;1001011001010111
nono;1001011001011000
dispenso;1001011001011001
Melhor;1001011001011010
efeitos;1001011001011011
Mônica!;1001011001011100
recusando;1001011001011101
custa;1001011001011110
nunca!;1001011001011111
nascesse;1001011001100000
tolerar;1001011001100001
jovens;1001011001100010
espreitavam;1001011001100011
beijá-la;1001011001100100
engordar;1001011001100101
pular..;1001011001100110
Enjeitar;1001011001100111
arregalou;1001011001101000
dando;1001011001101001
murro;1001011001101010
desconjuntada;1001011001101011
desfazer;1001011001101100
Titia;1001011001101101
mal?;1001011001101110
vocês;1001011001101111
devem;1001011001110000
carne;1001011001110001
feijão;1001011001110010
faltando;1001011001110011
aparecer;1001011001110100
aumentar?;1001011001110101
segura;1001011001110110
vierem;1001011001110111
criado;1001011001111000
monturo?;1001011001111001
mata;1001011001111010
toa;1001011001111011
míngua;1001011001111100
Enfim..;1001011001111101
terminou;1001011001111110
meter-;1001011001111111
franqueza;1001011010000000
crueldade;1001011010000001
preferes;1001011010000010
estendeu;1001011010000011
amparar-lhe;1001011010000100
careta;1001011010000101
maluca;1001011010000110
baixa;1001011010000111
interrompida;1001011010001000
inquilino;1001011010001001
preciso..;1001011010001010
Faça;1001011010001011
sentar-se;;1001011010001100
mobília;1001011010001101
penhora;;1001011010001110
vencidos;1001011010001111
pago;1001011010010000
pô-lo-ia;1001011010010001
trabalhado;1001011010010010
regalo;1001011010010011
proprietário;;1001011010010100
supria;1001011010010101
retorquir;1001011010010110
inclinação;1001011010010111
rua!;1001011010011000
metendo;1001011010011001
ferrolho;1001011010011010
Nesses;1001011010011011
recorreu;1001011010011100
velhos;1001011010011101
buscava;1001011010011110
Gastou;1001011010011111
proveito;1001011010100000
recursos;;1001011010100001
lançou;1001011010100010
empenhos;1001011010100011
amigas;1001011010100100
proprietário;1001011010100101
mudança;1001011010100110
achavam;1001011010100111
emprestasse;1001011010101000
alcançar;1001011010101001
prometeu;1001011010101010
emprestar;1001011010101011
baixos;1001011010101100
lados;1001011010101101
pátio;1001011010101110
começasse;1001011010101111
regular;1001011010110000
emendar;1001011010110001
Ouvia;1001011010110010
queixas;1001011010110011
obrigados;1001011010110100
fá-los-ia;1001011010110101
espantar;1001011010110110
obséquio;1001011010110111
iriam;1001011010111000
cuidassem;1001011010111001
Postos;1001011010111010
passaram;1001011010111011
nasceu;1001011010111100
“Se;1001011010111101
comigo;;1001011010111110
Barbonos.�;1001011010111111
Notai;1001011011000000
desejavam;1001011011000001
sexo;1001011011000010
leite;;1001011011000011
chovesse;1001011011000100
assentou;1001011011000101
Naquela;1001011011000110
reviu;1001011011000111
gratificações;1001011011001000
promessas;;1001011011001001
escrita;1001011011001010
Tratava-se;1001011011001011
mulata;;1001011011001100
indicações;1001011011001101
andara;1001011011001110
pesquisá-la;1001011011001111
imaginou;1001011011010000
animaram;1001011011010001
indagar;1001011011010010
Carioca;1001011011010011
Parto;1001011011010100
achou;;1001011011010101
vendido;1001011011010110
onça;1001011011010111
droga;1001011011011000
indicados;1001011011011001
agradeceu;1001011011011010
cortesmente;1001011011011011
incerta;1001011011011100
barata;1001011011011101
emprestado;1001011011011110
arranjara;1001011011011111
dieta;1001011011100000
levado;1001011011100001
guardara;;1001011011100010
Cogitou;1001011011100011
filho;;1001011011100100
esquecer;1001011011100101
albergue;1001011011100110
Consultou;1001011011100111
resignada;1001011011101000
pintara-lhe;1001011011101001
criação;1001011011101010
menino;;1001011011101011
podendo;1001011011101100
suceder;1001011011101101
cumprir;1001011011101110
promessa;;1001011011101111
leite;1001011011110000
beberia;1001011011110001
fez;;1001011011110010
adormeceu;1001011011110011
Barbonos;1001011011110100
agasalhava;1001011011110101
beijava;1001011011110110
cobria;1001011011110111
preservá-lo;1001011011111000
Guarda;1001011011111001
Hei;1001011011111010
puder;1001011011111011
infinita;1001011011111100
acabá-la;;1001011011111101
ocorreu;1001011011111110
becos;1001011011111111
ligavam;1001011100000000
beco;1001011100000001
dobrar;1001011100000010
fugida;1001011100000011
podê-lo;1001011100000100
intensidade;1001011100000101
adjetivo;1001011100000110
basta;;1001011100000111
digamos;1001011100001000
Descendo;1001011100001001
obtivera;1001011100001010
informação;1001011100001011
Entrou;1001011100001100
fineza;1001011100001101
instante;;1001011100001110
Mas..;1001011100001111
atravessou;1001011100010000
descer;1001011100010001
Arminda!;1001011100010010
